SeasonID,RaceID,SprintIndex,Team,PaceDiffAvg,PaceDiffClearAvg,PaceDiffMeanAvg,PaceDiffClearMeanAvg,PaceDiffDeltaAvg,PaceDiffClearDeltaAvg,PaceDiffLapsCountBetterID,PaceDiffClearLapsCountBetterID,PaceDiffValueBetterID,PaceDiffValueBetter
2024,2024011,1,Mercedes,0.3347843137254902,0.408764705882353,0.3343229166666666,0.4129270833333333,0.0241176470588235,-0.0045882352941176,1.0,1.0,1.0,0.3468431372549019
2024,2024021,1,Mercedes,0.4307558139534884,0.5082209302325581,0.4351190476190475,0.5144285714285715,-0.1672651515151514,-0.2413733766233765,1.0,1.0,1.0,0.5163333333333333
2024,2024031,1,Mercedes,-0.0053050847457627,0.0824067796610169,-0.1129,0.0472499999999999,0.0951647727272727,0.0022878787878787,14.0,14.0,14.0,0.0124374999999999
2024,2024041,1,Mercedes,0.3820108695652174,0.452445652173913,0.3859883720930233,0.4613372093023256,-0.0490217391304347,-0.0428478260869564,1.0,1.0,14.0,0.4065217391304347
2024,2024051,1,Mercedes,-0.1621625,-0.095325,-0.15875,-0.0991052631578947,0.683475,0.7282500000000001,14.0,14.0,14.0,0.1795749999999999
2024,2024061,1,Mercedes,0.0169310344827586,0.0850229885057471,0.023406976744186,0.0922906976744186,-0.4190914376321353,-0.4001902748414376,1.0,1.0,1.0,0.2240681818181817
2024,2024071,1,Mercedes,0.5672241379310345,0.6525689655172413,0.5682363636363637,0.6533454545454545,0.2711228070175437,0.281103181683021,14.0,14.0,14.0,0.7051228070175438
2024,2024081,1,Mercedes,0.8491418918918919,0.9492094594594594,0.8525890410958904,0.954027397260274,0.2631464840182648,0.3500831050228309,1.0,1.0,1.0,0.9824931506849316
2024,2024091,1,Mercedes,0.9541018518518518,1.023611111111111,0.9864903846153846,1.058673076923077,0.1045740740740739,0.2435925925925925,1.0,1.0,14.0,1.006388888888889
2024,2024101,1,Mercedes,0.6321666666666667,0.7028,0.6355175438596491,0.7098684210526316,-0.0366999999999999,-0.0018333333333333,1.0,1.0,1.0,0.6505166666666666
2024,2024111,1,Mercedes,0.451251968503937,0.5059370078740157,0.467775,0.5215833333333334,-0.2589412202380952,-0.2505992063492063,14.0,14.0,14.0,0.579703125
2024,2024121,1,Mercedes,1.0696351351351352,1.248891891891892,1.102660714285714,1.334375,-0.0593369565217389,0.0155714285714287,1.0,1.0,1.0,1.0920869565217393
2024,2024131,1,Mercedes,0.5744453125,0.633671875,0.568825,0.6301666666666667,-0.296890625,-0.2769062499999999,1.0,1.0,1.0,0.722890625
2024,2024141,1,Mercedes,0.7415641025641025,0.793448717948718,0.7514324324324324,0.8061216216216216,-0.4403697368421053,-0.3917934210526315,1.0,1.0,1.0,0.9673947368421052
2024,2024151,1,Mercedes,0.6138560606060606,0.6764242424242424,0.6203225806451613,0.6813145161290323,0.0083484848484849,0.001969696969697,14.0,14.0,1.0,0.6180303030303029
2024,2024161,1,Mercedes,0.7460531914893618,0.8657127659574467,0.7631511627906977,0.8704999999999999,-0.0858510638297873,-0.0110851063829787,1.0,1.0,1.0,0.7889787234042553
2024,2024171,1,Mercedes,0.3171333333333333,0.4145666666666666,0.3171333333333334,0.4145666666666666,0.5857777777777778,0.5113111111111112,14.0,14.0,14.0,0.6100222222222222
2024,2024181,1,Mercedes,0.1902068965517241,0.2596379310344828,0.1850357142857142,0.2534642857142857,-0.3790689655172413,-0.3734827586206897,14.0,14.0,14.0,0.3797413793103448
2024,2024191,1,Mercedes,,,,,,,,,,
2024,2024201,1,Mercedes,0.3039435483870967,0.3737741935483871,0.279625,0.3517833333333333,-0.0422419354838709,-0.0937419354838709,equal,1.0,1.0,0.3250645161290323
2024,2024211,1,Mercedes,0.1298558558558558,0.2158108108108108,0.1310272727272727,0.2177636363636363,1.0450603896103896,0.912636038961039,14.0,14.0,14.0,0.6476785714285713
2024,2024221,1,Mercedes,0.8130227272727274,0.8857499999999999,0.7907682926829269,0.8649878048780488,-0.0144090909090909,0.1061363636363635,1.0,1.0,14.0,0.8202272727272727
2024,2024231,1,Mercedes,0.3570493827160493,0.4122962962962963,0.3524473684210527,0.4089078947368421,0.6266128048780488,0.5238256097560976,14.0,14.0,14.0,0.6664878048780488
2024,2024241,1,Mercedes,0.3645566037735849,0.4265754716981132,0.3641764705882353,0.4286274509803921,-0.1739056603773585,-0.1854150943396226,1.0,1.0,1.0,0.451509433962264
