SprintIndex,SeasonID,RaceID,EventIndex,Team,DriverID,Abbreviation,FullName,Number,Color,LapNumber,LapNumberFlow,Laptime,LaptimeClear,LaptimeMistake,LaptimeNaN,LaptimeClearPace,LaptimeDiff,PaceDiff,PaceDiffDelta,PaceDiffMean,PaceDiffValueBetterID,PaceDiffClear,PaceDiffClearDelta,PaceDiffClearMean,PaceDiffClearValueBetterID,PaceDiffTeammate,Compound,CompoundColor,TyreLife,Stint,StintVerticalLine,StintLabel,StintMeanConsistency,SafetyCarLeave,SafetyCarEnter,VirtualSafetyCarLeave,VirtualSafetyCarEnter,Overtakes,Position
2,2023,2023011,0,Williams,24,ALB,Alexander Albon,23,#37BEDD,1.0,1,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,1,1.0,0,0,0.138,0,0,0,0,,12
2,2023,2023011,0,Williams,24,ALB,Alexander Albon,23,#37BEDD,2.0,2,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,2,1.0,0,0,0.138,0,0,0,0,0.0,12
2,2023,2023011,0,Williams,24,ALB,Alexander Albon,23,#37BEDD,3.0,3,100.143,100.143,0,0,-,-,-0.306,-0.206,-0.409,24.0,-0.306,-0.206,-0.409,24.0,-0.512,S,#CD3C3C,3,1.0,0,0,0.138,0,0,0,0,0.0,12
2,2023,2023011,0,Williams,24,ALB,Alexander Albon,23,#37BEDD,4.0,4,99.761,99.761,0,0,99.952,0.382,0.06,-0.883,-0.381,24.0,0.060,-0.883,-0.381,24.0,-0.823,S,#CD3C3C,4,1.0,0,0,0.138,0,0,0,0,1.0,11
2,2023,2023011,0,Williams,24,ALB,Alexander Albon,23,#37BEDD,5.0,5,100.606,100.606,0,0,100.184,0.845,-0.62,-0.296,-0.768,24.0,-0.620,-0.111,-0.675,24.0,-0.916,S,#CD3C3C,5,1.0,0,0,0.138,0,0,0,0,0.0,11
2,2023,2023011,0,Williams,24,ALB,Alexander Albon,23,#37BEDD,6.0,6,100.744,100.744,0,0,100.675,0.138,-0.558,-0.047,-0.582,24.0,-0.558,-0.047,-0.582,24.0,-0.605,S,#CD3C3C,6,1.0,0,1,0.138,0,0,0,0,0.0,11
2,2023,2023011,0,Williams,24,ALB,Alexander Albon,23,#37BEDD,7.0,7,100.646,100.646,0,0,100.695,0.098,-0.372,-0.246,-0.495,24.0,-0.372,-0.183,-0.464,24.0,-0.618,S,#CD3C3C,7,1.0,0,0,0.138,0,0,0,0,0.0,11
2,2023,2023011,0,Williams,24,ALB,Alexander Albon,23,#37BEDD,8.0,8,100.918,100.918,0,0,100.782,0.272,-0.543,0.050,-0.518,27.0,-0.543,0.050,-0.518,27.0,-0.493,S,#CD3C3C,8,1.0,0,0,0.138,0,0,0,0,0.0,11
2,2023,2023011,0,Williams,24,ALB,Alexander Albon,23,#37BEDD,9.0,9,100.969,100.969,0,0,100.944,0.051,-0.492,0.061,-0.462,27.0,-0.492,0.061,-0.462,27.0,-0.431,S,#CD3C3C,9,1.0,0,0,0.138,0,0,0,0,0.0,11
2,2023,2023011,0,Williams,24,ALB,Alexander Albon,23,#37BEDD,10.0,10,101.119,101.119,0,0,101.044,0.150,-0.496,-0.014,-0.503,24.0,-0.496,-0.014,-0.503,24.0,-0.51,S,#CD3C3C,10,1.0,0,0,0.138,0,0,0,0,0.0,11
2,2023,2023011,0,Williams,24,ALB,Alexander Albon,23,#37BEDD,11.0,11,-,-,0,1,-,-,-,-,-,-,-,-,-,-,-1.025,S,#CD3C3C,11,1.0,1,0,0.138,0,0,0,0,0.0,12
2,2023,2023011,0,Williams,24,ALB,Alexander Albon,23,#37BEDD,12.0,12,-,-,0,1,-,-,-,-,-,-,-,-,-,-,,S,#CD3C3C,1,2.0,0,0,0.098,0,0,0,0,0.0,15
2,2023,2023011,0,Williams,24,ALB,Alexander Albon,23,#37BEDD,13.0,13,98.649,98.649,0,0,-,-,0.792,-,-,-,0.792,-,-,-,,S,#CD3C3C,2,2.0,0,0,0.098,0,0,0,0,0.0,11
2,2023,2023011,0,Williams,24,ALB,Alexander Albon,23,#37BEDD,14.0,14,98.472,98.472,0,0,98.56,0.177,0.547,0.059,0.577,27.0,0.547,0.059,0.577,27.0,0.606,S,#CD3C3C,3,2.0,0,0,0.098,0,0,0,0,0.0,11
